fclName,fclPhase,fclSurface,fclCurrentOperatorName,fclKind,fclBelongsToName,fclBelongsToKind,fclBelongsToS,fclStartupDate,fclGeodeticDatum,fclNsDeg,fclNsMin,fclNsSec,fclNsCode,fclEwDeg,fclEwMin,fclEwSec,fclEwCode,fclWaterDepth,fclFunctions,fclDesignLifetime,fclNationName,fclFactPageUrl,fclFactMapUrl,fclNpdidFacility,fclDateUpdated,datesyncNPD
DALMENY,IN SERVICE,Y,,ONSHORE FACILITY,,INGEN REGISTERING,,,ED50,57.0,23.0,47.19,N,1.0,50.0,43.99,W,0,LANDFALL - PROCESSING,,United Kingdom,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=416363,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=416363,416363,02.01.2024,22.05.2024
DEN HELDER,IN SERVICE,Y,,ONSHORE FACILITY,,INGEN REGISTERING,,,ED50,52.0,57.0,11.98,N,4.0,43.0,59.98,E,0,LANDFALL - PROCESSING,,Netherlands,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=416421,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=416421,416421,02.01.2024,22.05.2024
DOMPAP S,IN SERVICE,N,Equinor Energy AS,MULTI WELL TEMPLATE,SKULD,FIELD,21350124.0,01.04.2014,ED50,66.0,14.0,4.67,N,8.0,19.0,58.9,E,343,OIL PRODUCER - WATER INJECTION,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=417781,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=417781,417781,02.01.2024,22.05.2024
DORNUM,IN SERVICE,Y,,ONSHORE FACILITY,,INGEN REGISTERING,,,ED50,53.0,38.0,52.39,N,7.0,19.0,38.17,E,0,LANDFALL - PROCESSING,,Germany,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=416479,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=416479,416479,02.01.2024,22.05.2024
DRAUGEN,IN SERVICE,Y,OKEA ASA,CONDEEP MONOSHAFT,DRAUGEN,FIELD,43758.0,19.10.1993,ED50,64.0,21.0,11.42,N,7.0,46.0,57.38,E,252,DRILLING - PROCESSING - QUARTER - STORAGE,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272393,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272393,272393,02.01.2024,22.05.2024
DRAUGEN B,IN SERVICE,N,OKEA ASA,MULTI WELL TEMPLATE,DRAUGEN,FIELD,43758.0,19.10.1993,ED50,64.0,24.0,0.95,N,7.0,47.0,44.94,E,263,WATER INJECTION,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277853,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=277853,277853,02.01.2024,22.05.2024
DRAUGEN C,IN SERVICE,N,OKEA ASA,MULTI WELL TEMPLATE,DRAUGEN,FIELD,43758.0,19.10.1993,ED50,64.0,18.0,38.56,N,7.0,44.0,18.27,E,276,WATER INJECTION,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=356244,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=356244,356244,02.01.2024,22.05.2024
DRAUGEN D,IN SERVICE,N,OKEA ASA,SUBSEA STRUCTURE,DRAUGEN,FIELD,43758.0,01.11.2001,ED50,64.0,20.0,32.4,N,7.0,43.0,28.08,E,265,MANIFOLD STATION ,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280989,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=280989,280989,02.01.2024,22.05.2024
DRAUGEN FLP,REMOVED,Y,OKEA ASA,LOADING SYSTEM,DRAUGEN,FIELD,43758.0,19.10.1993,ED50,64.0,20.0,49.2,N,7.0,50.0,26.5,E,258,OFFLOADING,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280177,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=280177,280177,02.01.2024,22.05.2024
DRAUGEN FSL,IN SERVICE,N,OKEA ASA,LOADING SYSTEM,DRAUGEN,FIELD,43758.0,15.10.2012,ED50,64.0,20.0,50.32,N,7.0,50.0,45.11,E,258,OFFLOADING,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=425460,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=425460,425460,02.01.2024,22.05.2024
DRAUGEN PLEM 105,IN SERVICE,N,OKEA ASA,SUBSEA STRUCTURE,DRAUGEN,FIELD,43758.0,19.10.1993,ED50,64.0,20.0,49.91,N,7.0,50.0,13.82,E,257,PIPELINE END MANIFOLD,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281829,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281829,281829,02.01.2024,22.05.2024
DRAUGEN PLEM-106,IN SERVICE,N,OKEA ASA,SUBSEA STRUCTURE,DRAUGEN,FIELD,43758.0,19.10.1993,ED50,64.0,20.0,48.49,N,7.0,50.0,39.22,E,256,PIPELINE END MANIFOLD,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281857,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281857,281857,02.01.2024,22.05.2024
DRAUGEN SSBP,IN SERVICE,N,OKEA ASA,SUBSEA STRUCTURE,DRAUGEN,FIELD,43758.0,24.11.2016,ED50,64.0,20.0,29.89,N,7.0,43.0,37.93,E,259,BOOSTER,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=438886,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=438886,438886,02.01.2024,22.05.2024
DRAUGEN T,IN SERVICE,N,Gassco AS,SUBSEA STRUCTURE,ÅSGARD TRANSPORT,TUF,124211.0,10.10.2000,ED50,64.0,13.0,59.72,N,6.0,26.0,28.53,E,345,T-CONNECTION,50.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=287373,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=287373,287373,02.01.2024,22.05.2024
DRAUPNER E,IN SERVICE,Y,,JACKET 4 LEGS,,,,13.08.1995,ED50,58.0,11.0,23.97,N,2.0,28.0,21.62,E,69,RISER,50.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=278357,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=278357,278357,02.01.2024,22.05.2024
DRAUPNER S,IN SERVICE,Y,Gassco AS,JACKET 4 LEGS,GASSLED,TUF,2252643.0,01.07.1985,ED50,58.0,11.0,19.93,N,2.0,28.0,22.05,E,70,QUARTER - RISER,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271945,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=271945,271945,02.01.2024,22.05.2024
DUNKERQUE,IN SERVICE,Y,Gassco AS,ONSHORE FACILITY,GASSLED,TUF,2252643.0,01.07.1998,ED50,51.0,2.0,39.98,N,2.0,27.0,42.99,E,0,LANDFALL - PROCESSING,,France,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=286757,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=286757,286757,02.01.2024,22.05.2024
DUVA K,IN SERVICE,N,Vår Energi Norge AS,MULTI WELL TEMPLATE,DUVA,FIELD,34833026.0,23.08.2021,ED50,61.0,24.0,0.82,N,4.0,4.0,2.7,E,359,GAS PRODUCER - OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=710870,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=710870,710870,18.02.2024,22.05.2024
DVALIN,IN SERVICE,N,Wintershall Dea Norge AS,MULTI WELL TEMPLATE,DVALIN,FIELD,29393934.0,01.12.2020,ED50,65.0,25.0,45.96,N,7.0,8.0,24.61,E,380,GAS PRODUCER,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=451934,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=451934,451934,02.01.2024,22.05.2024
DVALIN GAS EXPORT RISER BASE,IN SERVICE,N,,SUBSEA STRUCTURE,,,,01.10.2020,ED50,65.0,19.0,32.03,N,7.0,19.0,36.02,E,345,,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=458692,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=458692,458692,02.01.2024,22.05.2024
DVALIN PLEM,IN SERVICE,N,,SUBSEA STRUCTURE,,,,01.10.2020,ED50,65.0,19.0,59.05,N,7.0,11.0,2.85,E,345,PIPELINE END MANIFOLD,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=458633,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=458633,458633,02.01.2024,22.05.2024
DVALIN PRODUCTION RISER BASE SSIV,IN SERVICE,N,,SUBSEA STRUCTURE,,,,01.10.2020,ED50,65.0,19.0,31.07,N,7.0,19.0,38.83,E,345,,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=458752,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=458752,458752,02.01.2024,22.05.2024
EASINGTON,IN SERVICE,Y,Gassco AS,ONSHORE FACILITY,LANGELED,TUF,2450169.0,01.10.2006,ED50,53.0,38.0,30.0,N,0.0,9.0,20.0,E,0,TERMINAL,,United Kingdom,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=369424,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=369424,369424,02.01.2024,22.05.2024
EDDA,REMOVED,Y,ConocoPhillips Skandinavia AS,JACKET 12 LEGS,EDDA,FIELD,43541.0,01.12.1979,ED50,56.0,27.0,53.42,N,3.0,6.0,16.07,E,71,,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271637,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=271637,271637,02.01.2024,22.05.2024
EDDA FL,REMOVED,Y,ConocoPhillips Skandinavia AS,JACKET TRIPOD,EDDA,FIELD,43541.0,01.12.1976,ED50,56.0,27.0,49.59,N,3.0,6.0,20.08,E,70,,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281381,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281381,281381,02.01.2024,22.05.2024
EDVARD GRIEG,IN SERVICE,Y,Aker BP ASA,JACKET 4 LEGS,EDVARD GRIEG,FIELD,21675433.0,28.11.2015,ED50,58.0,50.0,33.84,N,2.0,14.0,54.02,E,109,PROCESSING - QUARTER - WELLHEAD,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=436163,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=436163,436163,02.01.2024,22.05.2024
EKOFISK A,REMOVED,Y,ConocoPhillips Skandinavia AS,JACKET 8 LEGS,EKOFISK,FIELD,43506.0,01.01.1974,ED50,56.0,31.0,15.65,N,3.0,13.0,22.29,E,74,DRILLING - OIL PRODUCER - PROCESSING - QUARTER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271385,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=271385,271385,02.01.2024,22.05.2024
EKOFISK B,IN SERVICE,Y,ConocoPhillips Skandinavia AS,JACKET 12 LEGS,EKOFISK,FIELD,43506.0,01.10.1974,ED50,56.0,33.0,55.27,N,3.0,12.0,13.28,E,74,DRILLING - OIL PRODUCER - PROCESSING - WELLHEAD,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271413,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=271413,271413,02.01.2024,22.05.2024
EKOFISK BS1,REMOVED,Y,ConocoPhillips Skandinavia AS,JACKET TRIPOD,EKOFISK,FIELD,43506.0,01.01.1972,ED50,56.0,32.0,42.3,N,3.0,13.0,2.2,E,72,,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281129,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281129,281129,02.01.2024,22.05.2024
EKOFISK BS3,IN SERVICE,Y,ConocoPhillips Skandinavia AS,JACKET TRIPOD,EKOFISK,FIELD,43506.0,01.01.1974,ED50,56.0,32.0,54.07,N,3.0,12.0,52.26,E,72,,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281157,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281157,281157,02.01.2024,22.05.2024
EKOFISK BS4,REMOVED,Y,ConocoPhillips Skandinavia AS,JACKET TRIPOD,EKOFISK,FIELD,43506.0,01.01.1975,ED50,56.0,33.0,6.17,N,3.0,12.0,38.93,E,72,,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281185,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281185,281185,02.01.2024,22.05.2024
EKOFISK C,IN SERVICE,Y,ConocoPhillips Skandinavia AS,JACKET 12 LEGS,EKOFISK,FIELD,43506.0,01.01.1974,ED50,56.0,32.0,52.23,N,3.0,12.0,55.86,E,77,DRILLING - OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271441,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=271441,271441,02.01.2024,22.05.2024
EKOFISK FTP,REMOVED,Y,ConocoPhillips Skandinavia AS,JACKET 8 LEGS,EKOFISK,FIELD,43506.0,01.04.1974,ED50,56.0,32.0,46.25,N,3.0,13.0,0.26,E,77,PROCESSING - RISER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272281,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272281,272281,02.01.2024,22.05.2024
EKOFISK G,PARTLY REMOVED,Y,Aker BP ASA,JACKET 4 LEGS,VALHALL,FIELD,43548.0,01.10.1982,ED50,56.0,32.0,57.11,N,3.0,12.0,35.95,E,77,RISER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272113,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272113,272113,02.01.2024,22.05.2024
EKOFISK H,REMOVED,Y,ConocoPhillips Skandinavia AS,JACKET 4 LEGS,EKOFISK,FIELD,43506.0,01.01.1979,ED50,56.0,32.0,49.96,N,3.0,12.0,47.28,E,77,ACCOMMODATION,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272197,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272197,272197,02.01.2024,22.05.2024
EKOFISK J,IN SERVICE,Y,ConocoPhillips Skandinavia AS,JACKET 8 LEGS,EKOFISK,FIELD,43506.0,18.08.1998,ED50,56.0,32.0,49.92,N,3.0,13.0,16.62,E,77,OIL PRODUCER - PROCESSING,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277937,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=277937,277937,02.01.2024,22.05.2024
EKOFISK K,IN SERVICE,Y,ConocoPhillips Skandinavia AS,JACKET 8 LEGS,EKOFISK,FIELD,43506.0,01.01.1987,ED50,56.0,33.0,56.89,N,3.0,12.0,21.98,E,74,DRILLING - QUARTER - WATER INJECTION,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271469,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=271469,271469,02.01.2024,22.05.2024
EKOFISK L,IN SERVICE,Y,ConocoPhillips Skandinavia AS,JACKET 4 LEGS,EKOFISK,FIELD,43506.0,01.04.2014,ED50,56.0,32.0,36.21,N,3.0,13.0,27.85,E,79,ACCOMMODATION,40.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=425117,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=425117,425117,02.01.2024,22.05.2024
EKOFISK L-BS,IN SERVICE,Y,ConocoPhillips Skandinavia AS,JACKET 4 LEGS,EKOFISK,FIELD,43506.0,25.10.2013,ED50,56.0,32.0,39.6,N,3.0,13.0,25.35,E,79,,40.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=425176,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=425176,425176,02.01.2024,22.05.2024
EKOFISK M,IN SERVICE,Y,ConocoPhillips Skandinavia AS,JACKET 4 LEGS,EKOFISK,FIELD,43506.0,23.10.2005,ED50,56.0,32.0,43.36,N,3.0,13.0,22.96,E,78,OIL PRODUCER - PROCESSING - WELLHEAD,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=364198,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=364198,364198,02.01.2024,22.05.2024
EKOFISK M-BS,IN SERVICE,Y,ConocoPhillips Skandinavia AS,JACKET TRIPOD,EKOFISK,FIELD,43506.0,23.10.2005,ED50,56.0,32.0,43.36,N,3.0,13.0,22.96,E,78,,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=364234,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=364234,364234,02.01.2024,22.05.2024
EKOFISK NORD FL,REMOVED,Y,ConocoPhillips Skandinavia AS,JACKET TRIPOD,EKOFISK,FIELD,43506.0,01.01.1975,ED50,56.0,33.0,9.41,N,3.0,12.0,36.67,E,72,,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=282641,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=282641,282641,02.01.2024,22.05.2024
EKOFISK P,REMOVED,Y,ConocoPhillips Skandinavia AS,JACKET 4 LEGS,EKOFISK,FIELD,43506.0,14.10.1975,ED50,56.0,32.0,55.29,N,3.0,12.0,49.15,E,77,,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272169,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272169,272169,02.01.2024,22.05.2024
EKOFISK Q,REMOVED,Y,ConocoPhillips Skandinavia AS,JACKET 4 LEGS,EKOFISK,FIELD,43506.0,01.01.1973,ED50,56.0,32.0,49.13,N,3.0,12.0,57.71,E,77,ACCOMMODATION,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272253,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272253,272253,02.01.2024,22.05.2024
EKOFISK R,REMOVED,Y,ConocoPhillips Skandinavia AS,JACKET 8 LEGS,EKOFISK,FIELD,43506.0,01.09.1977,ED50,56.0,33.0,2.37,N,3.0,12.0,42.19,E,77,,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272001,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272001,272001,02.01.2024,22.05.2024
EKOFISK S,REMOVED,Y,Gassco AS,JACKET 4 LEGS,STATPIPE,TUF,123940.0,01.01.1986,ED50,56.0,33.0,6.83,N,3.0,12.0,49.74,E,77,RISER,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=271973,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=271973,271973,02.01.2024,22.05.2024
EKOFISK SBM-1,REMOVED,Y,ConocoPhillips Skandinavia AS,LOADING SYSTEM,EKOFISK,FIELD,43506.0,,ED50,56.0,33.0,6.1,N,3.0,12.0,44.22,E,74,,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=286393,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=286393,286393,02.01.2024,22.05.2024
EKOFISK SBM-2,REMOVED,Y,ConocoPhillips Skandinavia AS,LOADING SYSTEM,EKOFISK,FIELD,43506.0,,ED50,56.0,33.0,6.15,N,3.0,12.0,44.3,E,74,,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=286421,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=286421,286421,02.01.2024,22.05.2024
EKOFISK S-BS,REMOVED,Y,Gassco AS,JACKET TRIPOD,STATPIPE,TUF,123940.0,01.10.1986,ED50,56.0,33.0,5.38,N,3.0,12.0,44.18,E,74,,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281325,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281325,281325,02.01.2024,22.05.2024
EKOFISK SØR FL,REMOVED,Y,ConocoPhillips Skandinavia AS,JACKET TRIPOD,EKOFISK,FIELD,43506.0,01.01.1972,ED50,56.0,32.0,35.81,N,3.0,13.0,7.04,E,72,FLARE STACK,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281297,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281297,281297,02.01.2024,22.05.2024
EKOFISK T,PARTLY REMOVED,Y,ConocoPhillips Skandinavia AS,DORIS,EKOFISK,FIELD,43506.0,01.12.1974,ED50,56.0,32.0,58.35,N,3.0,12.0,45.29,E,77,,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272141,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272141,272141,02.01.2024,22.05.2024
EKOFISK T WALL,SHUT DOWN,Y,ConocoPhillips Skandinavia AS,CONCRETE STRUCTURE,EKOFISK,FIELD,43506.0,24.06.1989,ED50,56.0,32.0,58.35,N,3.0,12.0,45.29,E,77,,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=282669,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=282669,282669,02.01.2024,22.05.2024
EKOFISK VA,IN SERVICE,N,ConocoPhillips Skandinavia AS,MULTI WELL TEMPLATE,EKOFISK,FIELD,43506.0,30.04.2010,ED50,56.0,32.0,17.28,N,3.0,12.0,43.22,E,73,WATER INJECTION,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=409166,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=409166,409166,02.01.2024,22.05.2024
EKOFISK VB,IN SERVICE,N,ConocoPhillips Skandinavia AS,MULTI WELL TEMPLATE,EKOFISK,FIELD,43506.0,16.05.2013,ED50,56.0,31.0,13.56,N,3.0,14.0,21.3,E,73,WATER INJECTION,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=424664,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=424664,424664,02.01.2024,22.05.2024
EKOFISK VB-T,IN SERVICE,N,ConocoPhillips Skandinavia AS,SUBSEA STRUCTURE,EKOFISK,FIELD,43506.0,16.05.2013,ED50,56.0,29.0,41.89,N,3.0,10.0,39.06,E,73,T-CONNECTION,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=426442,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=426442,426442,02.01.2024,22.05.2024
EKOFISK VC,IN SERVICE,N,ConocoPhillips Skandinavia AS,MULTI WELL TEMPLATE,EKOFISK,FIELD,43506.0,01.12.2018,ED50,56.0,31.0,20.22,N,3.0,14.0,41.17,E,72,WATER INJECTION,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=460727,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=460727,460727,02.01.2024,22.05.2024
EKOFISK W,REMOVED,Y,ConocoPhillips Skandinavia AS,JACKET TRIPOD,EKOFISK,FIELD,43506.0,01.01.1989,ED50,56.0,32.0,39.11,N,3.0,13.0,4.56,E,72,WATER INJECTION,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=277293,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=277293,277293,02.01.2024,22.05.2024
EKOFISK X,IN SERVICE,Y,ConocoPhillips Skandinavia AS,JACKET 4 LEGS,EKOFISK,FIELD,43506.0,01.01.1997,ED50,56.0,32.0,51.5,N,3.0,13.0,8.2,E,77,DRILLING,30.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=278525,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=278525,278525,02.01.2024,22.05.2024
