fldName,fldOwnerName,fldOwnerKind,fldOwnerFrom,fldOwnerTo,fldLicenseeFrom,fldLicenseeTo,cmpLongName,fldCompanyShare,fldSdfiShare,fldNpdidField,cmpNpdidCompany,fldLicenseeDateUpdated,DatesyncNPD
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,28.01.2022,01.05.2023,Vår Energi ASA,17.23936,,43457,50000032,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,28.01.2022,01.05.2023,LOTOS Exploration and Production Norge AS,15.0,,43457,5064434,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,28.01.2022,01.05.2023,KUFPEC Norway AS,9.4112,,43457,23750622,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,10.12.2019,27.01.2022,Equinor Energy AS,58.34944,,43457,32011216,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,10.12.2019,27.01.2022,Vår Energi AS,17.23936,,43457,33360957,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,10.12.2019,27.01.2022,LOTOS Exploration and Production Norge AS,15.0,,43457,5064434,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,10.12.2019,27.01.2022,KUFPEC Norway AS,9.4112,,43457,23750622,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,16.05.2018,09.12.2019,Equinor Energy AS,58.34944,,43457,32011216,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,16.05.2018,09.12.2019,ExxonMobil Exploration and Production Norway AS,17.23936,,43457,2835212,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,16.05.2018,09.12.2019,LOTOS Exploration and Production Norge AS,15.0,,43457,5064434,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,16.05.2018,09.12.2019,KUFPEC Norway AS,9.4112,,43457,23750622,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,21.12.2016,15.05.2018,Statoil Petroleum AS,58.34944,,43457,17237817,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,21.12.2016,15.05.2018,ExxonMobil Exploration and Production Norway AS,17.23936,,43457,2835212,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,21.12.2016,15.05.2018,LOTOS Exploration and Production Norge AS,15.0,,43457,5064434,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,21.12.2016,15.05.2018,KUFPEC Norway AS,9.4112,,43457,23750622,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,31.12.2015,20.12.2016,Statoil Petroleum AS,58.34944,,43457,17237817,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,31.12.2015,20.12.2016,ExxonMobil Exploration and Production Norway AS,17.23936,,43457,2835212,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,31.12.2015,20.12.2016,LOTOS Exploration and Production Norge AS,15.0,,43457,5064434,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,31.12.2015,20.12.2016,Total E&P Norge AS,9.4112,,43457,2410708,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.11.2009,30.12.2015,Statoil Petroleum AS,58.34944,,43457,17237817,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.11.2009,30.12.2015,ExxonMobil Exploration and Production Norway AS,32.23936,,43457,2835212,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.11.2009,30.12.2015,Total E&P Norge AS,9.4112,,43457,2410708,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.01.2009,31.10.2009,StatoilHydro Petroleum AS,58.34944,,43457,4511658,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.01.2009,31.10.2009,ExxonMobil Exploration and Production Norway AS,32.23936,,43457,2835212,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.01.2009,31.10.2009,Total E&P Norge AS,9.4112,,43457,2410708,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.10.2007,31.12.2008,StatoilHydro ASA,49.50291,,43457,4511854,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.10.2007,31.12.2008,ExxonMobil Exploration and Production Norway AS,32.23936,,43457,2835212,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.10.2007,31.12.2008,Total E&P Norge AS,9.4112,,43457,2410708,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.10.2007,31.12.2008,StatoilHydro Petroleum AS,8.84653,,43457,4511658,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.01.2007,30.09.2007,Statoil ASA (old),49.50291,,43457,1622484,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.01.2007,30.09.2007,ExxonMobil Exploration and Production Norway AS,32.23936,,43457,2835212,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.01.2007,30.09.2007,Total E&P Norge AS,9.4112,,43457,2410708,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.01.2007,30.09.2007,Norsk Hydro Petroleum AS,8.84653,,43457,4524355,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.10.2004,31.12.2006,Statoil ASA (old),49.50291,,43457,1622484,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.10.2004,31.12.2006,ExxonMobil Exploration and Production Norway AS,32.23936,,43457,2835212,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.10.2004,31.12.2006,Total E&P Norge AS,9.4112,,43457,2410708,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.10.2004,31.12.2006,Norsk Hydro Produksjon AS,8.84653,,43457,430,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,06.05.2003,30.09.2004,Statoil ASA (old),49.50291,,43457,1622484,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,06.05.2003,30.09.2004,Esso Exploration and Production Norway A/S,32.23936,,43457,353,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,06.05.2003,30.09.2004,Total E&P Norge AS,9.4112,,43457,2410708,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,06.05.2003,30.09.2004,Norsk Hydro Produksjon AS,8.84653,,43457,430,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.06.2001,05.05.2003,Statoil ASA (old),49.50291,,43457,1622484,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.06.2001,05.05.2003,Esso Exploration and Production Norway A/S,32.23936,,43457,353,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.06.2001,05.05.2003,TotalFinaElf Exploration Norge AS,9.4112,,43457,1340884,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.06.2001,05.05.2003,Norsk Hydro Produksjon AS,8.84653,,43457,430,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,10.05.2001,31.05.2001,Statens Direkte Økonomiske Engasjement SDØE,32.37453,,43457,1623450,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,10.05.2001,31.05.2001,Esso Exploration and Production Norway A/S,32.23936,,43457,353,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,10.05.2001,31.05.2001,Statoil ASA (old),17.12838,,43457,1622484,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,10.05.2001,31.05.2001,TotalFinaElf Exploration Norge AS,9.4112,,43457,1340884,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,10.05.2001,31.05.2001,Norsk Hydro Produksjon AS,8.84653,,43457,430,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,24.07.2000,09.05.2001,Den norske stats oljeselskap a.s,49.50291,32.37453,43457,749,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,24.07.2000,09.05.2001,Esso Exploration and Production Norway A/S,32.23936,,43457,353,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,24.07.2000,09.05.2001,TotalFinaElf Exploration Norge AS,9.4112,,43457,1340884,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,24.07.2000,09.05.2001,Norsk Hydro Produksjon AS,8.84653,,43457,430,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.01.1998,23.07.2000,Den norske stats oljeselskap a.s,49.50291,32.37453,43457,749,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.01.1998,23.07.2000,Esso Exploration and Production Norway A/S,32.23936,,43457,353,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.01.1998,23.07.2000,Elf Petroleum Norge AS,9.4112,,43457,298,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.01.1998,23.07.2000,Norsk Hydro Produksjon AS,8.84653,,43457,430,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.07.1994,31.12.1997,Den norske stats oljeselskap a.s,49.50291,32.37453,43457,749,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.07.1994,31.12.1997,Esso Exploration and Production Norway A/S,32.23936,,43457,353,01.02.2024,22.05.2024
SLEIPNER VEST,SLEIPNER VEST UNIT,BUSINESS ARRANGEMENT AREA,01.07.1994,,01.07.1994,31.12.1997,Norsk Hydro Produksjon AS,8.84653,,43457,430,01.02.2024,22.05.2024
